% Moku:Lab Frequency Response Analyzer
% Measurement mode: Input (dBm)
% Channel 1 (on), DC, 200 MHz, 50 Ohm, 1 Vpp, amplitude 200 mVpp (on), offset 0.000 0 V (off), output termination 50 Ohm, phase 0.000 deg
% Channel 2 (on), DC, 200 MHz, 50 Ohm, 1 Vpp, amplitude 200 mVpp (off), offset 0.000 0 V (off), output termination 50 Ohm, phase 0.000 deg
% Logarithmic sweep from 1.000000 Hz to 1.000000 MHz with 128 pts, dynamic amplitude mode off, measuring fundamental, delay compensation 229.0 ns (auto), normalization off
% Averaging time 100 ms, 5 cycles; Settling time 200 ms, 10 cycles
% Internal 10 MHz clock
% Acquired 2026-05-13 T 17:37:24 -0300
% Frequency (Hz), Channel 1 Magnitude (dBm), Channel 1 Phase (deg), Channel 2 Magnitude (dBm), Channel 2 Phase (deg)
4.11312471e+00, -1.3492e+01, -1.2264e-04, -1.3437e+01, 3.5999e-03
4.58580923e+00, -1.3492e+01, -2.0586e-03, -1.3437e+01, -9.8605e-04
5.11281514e+00, -1.3490e+01, -8.0269e-04, -1.3437e+01, 1.6534e-03
5.70038511e+00, -1.3490e+01, -5.0255e-04, -1.3438e+01, -2.1847e-05
6.35547922e+00, -1.3490e+01, 1.3799e-03, -1.3438e+01, -1.6693e-03
7.08585743e+00, -1.3491e+01, -4.0290e-03, -1.3437e+01, -4.0002e-03
7.90017144e+00, -1.3490e+01, -1.8668e-03, -1.3437e+01, -4.0624e-04
8.80806727e+00, -1.3492e+01, -2.7279e-03, -1.3436e+01, 1.7479e-03
9.82029941e+00, -1.3492e+01, 1.4416e-03, -1.3436e+01, 2.8396e-03
1.09488583e+01, -1.3492e+01, -2.1948e-03, -1.3436e+01, 2.1875e-04
1.22071124e+01, -1.3491e+01, -1.0400e-03, -1.3436e+01, -3.7339e-04
1.36099663e+01, -1.3492e+01, -1.2614e-03, -1.3437e+01, 5.1909e-03
1.51740376e+01, -1.3491e+01, -3.6153e-04, -1.3437e+01, -3.1726e-03
1.69178536e+01, -1.3492e+01, -9.3505e-04, -1.3437e+01, -1.2726e-03
1.88620707e+01, -1.3491e+01, -3.0199e-03, -1.3436e+01, -6.9001e-04
2.10297192e+01, -1.3491e+01, -2.9519e-03, -1.3436e+01, -2.3897e-03
2.34464762e+01, -1.3491e+01, -2.9348e-03, -1.3436e+01, -9.2975e-04
2.61409693e+01, -1.3491e+01, -2.6938e-03, -1.3438e+01, -3.0845e-03
2.91451164e+01, -1.3490e+01, -3.5114e-03, -1.3437e+01, -5.8429e-03
3.24945031e+01, -1.3490e+01, -3.2585e-03, -1.3437e+01, -1.3099e-03
3.62288048e+01, -1.3491e+01, -3.4026e-03, -1.3436e+01, -3.7989e-03
4.03922563e+01, -1.3492e+01, -1.3820e-03, -1.3437e+01, -2.6591e-03
4.50341759e+01, -1.3492e+01, -2.0989e-03, -1.3438e+01, -1.6860e-03
5.02095497e+01, -1.3492e+01, -2.7558e-03, -1.3437e+01, -2.7081e-03
5.59796827e+01, -1.3491e+01, -6.2145e-04, -1.3437e+01, -4.7501e-03
6.24129254e+01, -1.3491e+01, -4.4401e-03, -1.3436e+01, -4.2260e-03
6.95854829e+01, -1.3492e+01, -7.5612e-03, -1.3436e+01, -7.7081e-03
7.75823182e+01, -1.3492e+01, -4.3776e-03, -1.3436e+01, -2.1675e-03
8.64981579e+01, -1.3493e+01, -3.1420e-03, -1.3437e+01, -2.9964e-03
9.64386151e+01, -1.3492e+01, -6.2436e-03, -1.3437e+01, -5.8917e-03
1.07521440e+02, -1.3492e+01, -5.9041e-03, -1.3437e+01, -5.0816e-03
1.19877914e+02, -1.3492e+01, -5.4174e-03, -1.3437e+01, -5.1847e-03
1.33654407e+02, -1.3492e+01, -6.7505e-03, -1.3437e+01, -3.3228e-03
1.49014109e+02, -1.3493e+01, -7.1111e-03, -1.3438e+01, -8.8441e-03
1.66138964e+02, -1.3493e+01, -6.9211e-03, -1.3437e+01, -4.7988e-03
1.85231824e+02, -1.3493e+01, -8.2352e-03, -1.3437e+01, -7.3699e-03
2.06518856e+02, -1.3492e+01, -7.8269e-03, -1.3436e+01, -6.4994e-03
2.30252215e+02, -1.3492e+01, -7.7466e-03, -1.3437e+01, -3.0386e-03
2.56713036e+02, -1.3493e+01, -8.7957e-03, -1.3437e+01, -5.6839e-03
2.86214762e+02, -1.3492e+01, -9.7396e-03, -1.3437e+01, -6.3500e-03
3.19106857e+02, -1.3492e+01, -1.0785e-02, -1.3437e+01, -9.0004e-03
3.55778945e+02, -1.3492e+01, -1.0641e-02, -1.3438e+01, -5.4446e-03
3.96665427e+02, -1.3493e+01, -1.1690e-02, -1.3438e+01, -7.6090e-03
4.42250626e+02, -1.3493e+01, -1.1012e-02, -1.3438e+01, -7.4570e-03
4.93074522e+02, -1.3493e+01, -1.2737e-02, -1.3438e+01, -6.5051e-03
5.49739153e+02, -1.3493e+01, -1.3533e-02, -1.3438e+01, -7.8252e-03
6.12915741e+02, -1.3493e+01, -1.3414e-02, -1.3439e+01, -9.1797e-03
6.83352648e+02, -1.3493e+01, -1.4766e-02, -1.3440e+01, -1.0787e-02
7.61884237e+02, -1.3493e+01, -1.7278e-02, -1.3439e+01, -1.0834e-02
8.49440757e+02, -1.3493e+01, -1.8684e-02, -1.3439e+01, -9.8926e-03
9.47059361e+02, -1.3492e+01, -1.9656e-02, -1.3439e+01, -1.1934e-02
1.05589640e+03, -1.3493e+01, -2.1465e-02, -1.3439e+01, -1.1514e-02
1.17724110e+03, -1.3493e+01, -2.4068e-02, -1.3439e+01, -1.3362e-02
1.31253085e+03, -1.3493e+01, -2.5633e-02, -1.3438e+01, -1.4769e-02
1.46336825e+03, -1.3493e+01, -2.9482e-02, -1.3439e+01, -1.5447e-02
1.63154003e+03, -1.3493e+01, -3.2255e-02, -1.3438e+01, -1.8006e-02
1.81903829e+03, -1.3493e+01, -3.5696e-02, -1.3439e+01, -1.8590e-02
2.02808404e+03, -1.3492e+01, -3.9273e-02, -1.3439e+01, -2.2057e-02
2.26115354e+03, -1.3492e+01, -4.4153e-02, -1.3438e+01, -2.4138e-02
2.52100763e+03, -1.3493e+01, -4.9182e-02, -1.3439e+01, -2.6787e-02
2.81072441e+03, -1.3492e+01, -5.4658e-02, -1.3438e+01, -3.0458e-02
3.13373575e+03, -1.3492e+01, -6.1158e-02, -1.3438e+01, -3.4088e-02
3.49386789e+03, -1.3493e+01, -6.7779e-02, -1.3438e+01, -3.8096e-02
3.89538678e+03, -1.3492e+01, -7.5944e-02, -1.3438e+01, -4.3196e-02
4.34304863e+03, -1.3492e+01, -8.5213e-02, -1.3438e+01, -4.8059e-02
4.84215624e+03, -1.3493e+01, -9.4397e-02, -1.3438e+01, -5.3475e-02
5.39862181e+03, -1.3492e+01, -1.0498e-01, -1.3438e+01, -5.9908e-02
6.01903698e+03, -1.3492e+01, -1.1618e-01, -1.3437e+01, -6.5912e-02
6.71075089e+03, -1.3492e+01, -1.2900e-01, -1.3437e+01, -7.3163e-02
7.48195728e+03, -1.3492e+01, -1.4372e-01, -1.3436e+01, -8.2440e-02
8.34179151e+03, -1.3491e+01, -1.6046e-01, -1.3436e+01, -9.2095e-02
9.30043876e+03, -1.3491e+01, -1.7919e-01, -1.3436e+01, -1.0406e-01
1.03692547e+04, -1.3491e+01, -2.0185e-01, -1.3436e+01, -1.1797e-01
1.15609002e+04, -1.3490e+01, -2.2710e-01, -1.3435e+01, -1.3368e-01
1.28894907e+04, -1.3490e+01, -2.5586e-01, -1.3434e+01, -1.5207e-01
1.43707642e+04, -1.3489e+01, -2.8723e-01, -1.3433e+01, -1.7230e-01
1.60222672e+04, -1.3488e+01, -3.2339e-01, -1.3432e+01, -1.9623e-01
1.78635626e+04, -1.3487e+01, -3.6442e-01, -1.3431e+01, -2.2299e-01
1.99164616e+04, -1.3486e+01, -4.1044e-01, -1.3431e+01, -2.5329e-01
2.22052818e+04, -1.3485e+01, -4.6246e-01, -1.3429e+01, -2.8790e-01
2.47571356e+04, -1.3485e+01, -5.2084e-01, -1.3429e+01, -3.2708e-01
2.76022511e+04, -1.3484e+01, -5.8678e-01, -1.3428e+01, -3.7184e-01
3.07743302e+04, -1.3482e+01, -6.6111e-01, -1.3426e+01, -4.2222e-01
3.43109478e+04, -1.3481e+01, -7.4474e-01, -1.3425e+01, -4.7913e-01
3.82539972e+04, -1.3479e+01, -8.3875e-01, -1.3424e+01, -5.4369e-01
4.26501859e+04, -1.3478e+01, -9.4473e-01, -1.3423e+01, -6.1594e-01
4.75515891e+04, -1.3477e+01, -1.0635e+00, -1.3421e+01, -6.9740e-01
5.30162665e+04, -1.3475e+01, -1.1967e+00, -1.3421e+01, -7.8840e-01
5.91089504e+04, -1.3474e+01, -1.3458e+00, -1.3420e+01, -8.9021e-01
6.59018117e+04, -1.3473e+01, -1.5128e+00, -1.3420e+01, -1.0038e+00
7.34753157e+04, -1.3473e+01, -1.6994e+00, -1.3419e+01, -1.1301e+00
8.19191744e+04, -1.3473e+01, -1.9073e+00, -1.3419e+01, -1.2704e+00
9.13334102e+04, -1.3472e+01, -2.1390e+00, -1.3419e+01, -1.4260e+00
1.01829540e+05, -1.3471e+01, -2.3970e+00, -1.3419e+01, -1.5986e+00
1.13531895e+05, -1.3471e+01, -2.6840e+00, -1.3418e+01, -1.7897e+00
1.26579097e+05, -1.3472e+01, -3.0033e+00, -1.3419e+01, -2.0014e+00
1.41125697e+05, -1.3472e+01, -3.3581e+00, -1.3418e+01, -2.2361e+00
1.57344007e+05, -1.3473e+01, -3.7521e+00, -1.3418e+01, -2.4965e+00
1.75426142e+05, -1.3475e+01, -4.1895e+00, -1.3419e+01, -2.7851e+00
1.95586295e+05, -1.3476e+01, -4.6757e+00, -1.3419e+01, -3.1066e+00
2.18063272e+05, -1.3477e+01, -5.2155e+00, -1.3418e+01, -3.4642e+00
2.43123328e+05, -1.3479e+01, -5.8152e+00, -1.3418e+01, -3.8626e+00
2.71063311e+05, -1.3481e+01, -6.4816e+00, -1.3417e+01, -4.3069e+00
3.02214185e+05, -1.3483e+01, -7.2225e+00, -1.3416e+01, -4.8025e+00
3.36944950e+05, -1.3486e+01, -8.0463e+00, -1.3415e+01, -5.3555e+00
3.75667010e+05, -1.3489e+01, -8.9626e+00, -1.3414e+01, -5.9724e+00
4.18839048e+05, -1.3492e+01, -9.9819e+00, -1.3412e+01, -6.6610e+00
4.66972462e+05, -1.3497e+01, -1.1116e+01, -1.3410e+01, -7.4286e+00
5.20637418e+05, -1.3501e+01, -1.2380e+01, -1.3407e+01, -8.2854e+00
5.80469605e+05, -1.3507e+01, -1.3786e+01, -1.3406e+01, -9.2410e+00
6.47177768e+05, -1.3511e+01, -1.5353e+01, -1.3401e+01, -1.0307e+01
7.21552103e+05, -1.3518e+01, -1.7098e+01, -1.3397e+01, -1.1496e+01
8.04473612e+05, -1.3525e+01, -1.9042e+01, -1.3392e+01, -1.2823e+01
8.96924546e+05, -1.3533e+01, -2.1207e+01, -1.3386e+01, -1.4303e+01
1.00000004e+06, -1.3543e+01, -2.3619e+01, -1.3378e+01, -1.5955e+01
